1985,,,-4429.25,-4185.75,-3901.0,-3575.0,-3213.25,-2815.75,-2382.75,-1914.25,-1466.5,-1039.5,-616.25,-196.75,101.0,277.0,392.25,446.75,453.5,412.5,395.0,401.0,428.25,476.75,463.25,387.75,91.25,-426.25
1986,,,-3852.0,-3732.0,-3537.5,-3268.5,-2952.0,-2588.0,-2234.5,-1891.5,-1545.75,-1197.25,-855.25,-519.75,-254.75,-60.25,74.75,150.25,174.75,148.25,144.5,163.5,214.75,298.25,336.25,328.75,296.75,240.25
1987,,,-3220.75,-3022.25,-2742.5,-2381.5,-1972.0,-1514.0,-1064.5,-623.5,-205.0,191.0,504.75,736.25,904.5,1009.5,1095.0,1161.0,1167.75,1115.25,1073.25,1041.75,1038.0,1062.0,1056.25,1020.75,969.75,903.25
1988,,,-3121.75,-2955.25,-2700.25,-2356.75,-2010.75,-1662.25,-1265.5,-820.5,-415.75,-51.25,265.75,535.25,697.75,753.25,780.75,780.25,744.0,672.0,625.0,603.0,611.75,651.25,664.5,651.5,606.25,528.75
1989,,,-2945.75,-2833.25,-2656.5,-2415.5,-2134.25,-1812.75,-1483.0,-1145.0,-769.75,-357.25,-16.5,252.5,427.5,508.5,588.5,667.5,725.0,761.0,780.75,784.25,801.0,831.0,828.0,792.0,742.25,678.75
1990,,,-4156.0,-3980.0,-3729.75,-3405.25,-2996.75,-2504.25,-2055.25,-1649.75,-1178.0,-640.0,-193.25,162.25,400.25,520.75,608.5,663.5,690.25,688.75,688.0,688.0,709.0,751.0,751.5,710.5,647.0,561.0
1991,,,-3594.0,-3390.0,-3167.25,-2925.75,-2631.25,-2283.75,-1915.0,-1525.0,-1105.75,-657.25,-266.5,66.5,307.25,455.75,578.5,675.5,742.25,778.75,812.0,842.0,888.0,950.0,968.5,943.5,892.0,814.0
1992,,,-2678.5,-2605.5,-2439.75,-2181.25,-1850.5,-1447.5,-978.0,-442.0,-1.25,344.25,626.0,844.0,1001.25,1097.75,1176.5,1237.5,1239.75,1183.25,1138.75,1106.25,1097.75,1113.25,1101.5,1062.5,1007.0,935.0
1993,,,-3285.75,-3085.25,-2803.0,-2439.0,-1981.25,-1429.75,-918.25,-446.75,-25.25,346.25,650.75,888.25,1071.0,1199.0,1292.75,1352.25,1339.0,1253.0,1187.75,1143.25,1123.0,1127.0,1108.75,1068.25,1009.75,933.25
1994,,,-4130.0,-3968.0,-3741.0,-3449.0,-3070.0,-2604.0,-2161.25,-1741.75,-1327.25,-917.75,-531.0,-167.0,95.0,255.0,360.5,411.5,398.25,320.75,280.0,276.0,317.0,403.0,440.75,430.25,371.5,264.5
1995,,,-5175.0,-5245.0,-4902.5,-4147.5,-3525.0,-3035.0,-2537.5,-2032.5,-1607.5,-1262.5,-842.5,-347.5,32.5,297.5,435.0,445.0,427.5,382.5,374.0,402.0,430.0,458.0,486.0,,,
1996,,,-4585.0,-4375.0,-3890.0,-3130.0,-2590.0,-2270.0,-1890.0,-1450.0,-1095.0,-825.0,-457.5,7.5,357.5,592.5,702.5,687.5,675.0,665.0,652.0,636.0,620.0,604.0,588.0,,,
1997,,,-6705.0,-6195.0,-5630.0,-5010.0,-4470.0,-4010.0,-3565.0,-3135.0,-2717.5,-2312.5,-1902.5,-1487.5,-1080.0,-680.0,-357.5,-112.5,77.5,212.5,239.0,157.0,75.0,-7.0,-89.0,,,
1998,,,-4010.0,-4130.0,-3970.0,-3530.0,-2965.0,-2275.0,-1650.0,-1090.0,-567.5,-82.5,317.5,632.5,930.0,1210.0,1400.0,1500.0,1567.5,1602.5,1597.0,1551.0,1505.0,1459.0,1413.0,,,
2012,,,-4414.75,-4218.25,-3955.0,-3625.0,-3203.5,-2690.5,-2177.5,-1664.5,-1176.75,-714.25,-319.75,6.75,253.75,421.25,558.0,664.0,713.0,705.0,715.25,743.75,758.5,759.5,753.0,739.0,,
2013,,,-4169.5,-3996.5,-3730.75,-3372.25,-2920.75,-2376.25,-1906.25,-1510.75,-1080.75,-616.25,-224.75,93.75,318.75,450.25,558.75,644.25,670.5,637.5,629.75,647.25,656.0,656.0,654.25,650.75,632.0,598.0
2014,,,-4264.0,-4096.0,-3863.0,-3565.0,-3215.5,-2814.5,-2410.25,-2002.75,-1597.0,-1193.0,-778.75,-354.25,-68.75,77.75,192.5,275.5,318.0,320.0,345.25,393.75,423.25,433.75,439.75,441.25,428.75,402.25
2015,,,-3755.0,-3633.0,-3390.25,-3026.75,-2579.5,-2048.5,-1513.5,-974.5,-473.25,-9.75,353.25,615.75,821.75,971.25,1086.75,1168.25,1148.75,1028.25,966.5,963.5,953.75,937.25,926.0,920.0,,
2016,,,-3220.75,-3192.25,-3049.0,-2791.0,-2431.75,-1971.25,-1527.25,-1099.75,-716.5,-377.5,-101.25,112.25,259.25,339.75,394.5,423.5,371.75,239.25,180.5,195.5,187.25,155.75,129.25,107.75,,
2017,,,-4730.25,-4556.75,-4251.75,-3815.25,-3318.5,-2761.5,-2229.25,-1721.75,-1199.0,-661.0,-219.75,124.75,380.5,547.5,686.0,796.0,825.0,773.0,766.0,804.0,828.25,838.75,834.25,814.75,,
2018,,,-4825.5,-4694.5,-4415.5,-3988.5,-3442.0,-2776.0,-2135.5,-1520.5,-904.0,-286.0,207.75,577.25,872.0,1092.0,1278.5,1431.5,1470.5,1395.5,1387.75,1447.25,1484.25,1498.75,1490.75,1460.25,,
2019,,,-4739.75,-4553.25,-4258.5,-3855.5,-3395.25,-2877.75,-2405.25,-1977.75,-1541.25,-1095.75,-657.5,-226.5,77.25,253.75,389.0,483.0,508.25,464.75,465.5,510.5,543.0,563.0,571.5,568.5,,
2020,,,-4351.75,-4173.25,-3854.0,-3394.0,-2860.0,-2252.0,-1680.5,-1145.5,-611.0,-77.0,320.0,580.0,798.0,974.0,1118.0,1230.0,1260.25,1208.75,1193.25,1213.75,1219.75,1211.25,1184.0,1138.0,,
